城市,贷款金额,期限,月供,还款总费用,月管理费,期限最低范围,期限最高范围,还款方式,放款日期,审批时间,担保方式,申请人数,申请条件,总利息
南京,10万元,12月,9633,1.56,参考月利率 0.50%,12,48,分期还款,0,3,信用贷,1,21-55周岁、税后工资3000以上、工作满6个月1、年龄条件：年龄满21-55周岁2、流水条件：税后打卡工资3000以上3、信用条件：当前单位工作时间6个月以上4、房产条件：有无商品房都可以5、其他重要条件：信用报告不要有4次逾期，半年内不能有2次逾期，退休不能做6、55-60周岁的必须是事业单位、公务员或着律师、医生等优质客户温馨提示：本产品推广期间针对教育、卫生、新闻、广电、出版、银行、证券、保险、电信、航空、烟草、电力、石化等指定行业正式在职在编员工以及世界500、中国500强等公司员工，特推出专享利率、增加3种贷款期限范围（3、6、9个月）以及到期一次还本的还款方式,2243.1
南京,10万元,12月,9323,1.19,参考月利率 0.50%,12,48,分期还款,3,2,信用贷,1,22-58周岁、工作满一年、一年社保或公积金记录1、年龄22-58周岁2、工作满一年、有一年社保或者公积金记录3、信用记录良好4、需要有房产5、在特定行业内的正式员工：教育、卫生、科研、新闻、广电、金融、审计师、会计师、电信、烟草、盐务、电力、石油、天然气行业、公共管理与社会组织中的公务员、参照公务员管理的人员及其他具有正式事业编制的人员温馨提示：仅限特定行业内的正式员工申请,2364
南京,10万元,12月,10663,2.8,月管理费 2.33%,12,36,分期还款,2,1,信用贷,1,22-60周岁、税前收入2000以上、征信良好1、年龄要求：22周岁（含）-60周岁（含）2、收入要求：税前月收入2000元以上、需提供6个月以上打卡工资流水3、现金流水5000以上、6个月以上流水4、工作年限：在现单位连续工作满6个月（销售人员需工作满9个月并转正）5、行业限制：暂不接受私营业主和个体工商户等自雇人士申请温馨提示：税前月收入2000以上的客户提供近6个月打卡工资流水方可申请,27960
南京,10万元,12月,9833,1.8,月管理费 1.50%,12,36,分期还款,3,2,信用贷,1,21-55周岁、本地有房产、征信良好1、适用人群：在当地有房产（按揭房也可以）2、年龄21-55周岁之间的中国公民3、必须有当地房产4、如果是出租车司机，有当地房产可以温馨提示：必须有当地房产方可申请,18000
南京,10万元,12月,10913,3.1,月管理费 2.58%,12,24,分期还款,5,3,信用贷,1,本地工作、名下有房产、信用良好1、申请人现职单位工作时间不少于6个月（工薪族）2、申请人名下在进件地有房产（含商品房及非商品房；不含军产房、和宅基地）3、溧水地区的不做温馨提示：本地工作、名下有房产、信用良好方可申请,30960
南京,10万元,12月,9783,1.74,参考月利率 0.60%,12,36,分期还款,3,2,信用贷,1,22-55周岁、月均打卡4000元、征信记录良好1、22-55周岁2、公务员、机关事业单位和金融行业的从业人员打卡工资要求近6个月平均3000元（包括每月缴纳的住房公积金基数）以上3、一般单位的员工打卡工资要求近6个月平均4000元（包括住房公积金）以上4、有本地按揭商品房的（还款1年以上，有10万以上未还款额度，近半年不能有最低还款记录，信用记录良好）可以做5、信金宝产品针对一线员工以及武警、部队人员不做温馨提示：普通企业打卡工资6个月平均4000元以上方可申请,2621.6
南京,10万元,12月,10133,2.16,月管理费 1.80%,12,24,分期还款,3,2,信用贷,1,工资2000元以上、公司缴纳社保、信用良好1、工资2000元以上2、外地人也可以申请3、公司缴社保公积金温馨提示：月收入2000以上、公司缴社保公积金方可申请,21600
南京,10万元,12月,10333,2.4,月管理费 2.00%,12,36,分期还款,2,1,抵押贷,1,18-60周岁、本人名下有车、信用良好1、18-60周岁2、中国大陆持居民身份证都可以申请3、本人名下有车4、信用良好温馨提示：18-60周岁、本人名下有车、信用良好方可申请,24000
南京,10万元,12月,10133,2.16,月管理费 1.80%,12,36,分期还款,3,2,信用贷,0,1、申请人（及配偶）身份证明2、工作证明：劳动合同、工作证明（加盖人事章）或工作证，三者选一3、收入证明：近3个月工资卡流水4、个人征信报告5、其他资信证明，如税单、房产证、行驶证、基金、股票等,21600
南京,10万元,12月,10633,2.76,月管理费 2.30%,12,36,分期还款,1,1,信用贷,1,21-55周岁、南京本地上班满半年、信用记录良好1、21-55周岁的中国公民2、南京本地上班满半年3、信用良好温馨提示：21-55周岁、南京本地上班满半年、信用记录良好方可申请,27600
南京,10万元,12月,10133,2.16,月管理费 1.80%,12,36,分期还款,3,2,信用贷,1,21-55周岁、信用记录良好、收入3000元以上1、有良好的信用记录2、收入要求：个人收入3000元以上，需提供银行流水3、工作年限：在本单位需连续工作满6个月4、21-55周岁温馨提示：月收入3000以上、本地单位工作满6个月方可申请,21600
南京,10万元,12月,9113,0.94,月管理费 0.78%,12,36,分期还款,3,1,信用贷,1,22-55周岁、工作满半年、必须打卡工资40001、年龄条件：22-55周岁的中国公民、户口无限制、外地户口也可以做2、流水条件：6个月平均打卡工资必须4000以上、流水稳定3、信用条件：信用记录良好7、工作满半年温馨提示：22-55周岁、工作满半年、必须打卡工资4000以上方可申请,9360
南京,10万元,12月,9225,1.07,月管理费 1.60%,12,36,到期还款,3,2,抵押贷,1,有稳定收入、本地有商品房、信用良好1、名下需有本地商品房2、受雇人士：税后打卡工资3000元以上，现单位连续工作6个月以上3、自雇人士：单位注册地位本地，经营半年以上4、信用良好无逾期温馨提示：有稳定收入、本地有商品房、信用良好方可申请,19200
南京,10万元,12月,10213,2.26,月管理费 1.88%,12,24,分期还款,3,1,信用贷,0,1、身份证2、6个月流水3、征信报告,22560
南京,10万元,12月,10913,3.1,月管理费 2.58%,12,24,分期还款,3,1,信用贷,0,1、身份证2、6个月流水3、征信报告,30960
南京,10万元,12月,10633,2.76,月管理费 2.30%,12,24,分期还款,3,1,信用贷,1,22-60周岁、现单位工作半年以上、月收入3000以上1、年龄在22-60周岁的中国大陆公民2、在提交申请所在地区工作和居住3、现职单位工作6个月以上，月综合收入3000元以上温馨提示：22-60周岁、现单位工作半年以上、月收入3000以上方可申请,27600
南京,10万元,12月,10433,2.52,月管理费 2.10%,12,36,分期还款,2,1,信用贷,1,21-55周岁、本地有按揭房、上班满六个月1、21-55周岁的中国公民2、名下必须要有南京本地按揭贷款房3、还款满六个月以上4、纯公积金贷款的房不可以申请5、上班满六个月温馨提示：名下必须要有南京本地按揭贷款房方可申请,25200
南京,10万元,12月,10633,2.76,月管理费 2.30%,12,36,分期还款,3,2,信用贷,0,1、身份证2、社保或者公积金六个月缴费明细3、住的地方电卡号,27600
南京,10万元,12月,10433,2.52,月管理费 2.10%,12,36,分期还款,2,1,信用贷,0,1、身份证明2、工作证明3、收入证明4、暂住地证明,25200
南京,10万元,12月,9823,1.79,参考月利率 0.74%,12,36,分期还款,4,3,信用贷,1,23-60周岁、本地上班半年以上、征信良好1、在本地上班半年以上的公务员、国家企事业单位、上市股份公司和民营企业等2、年龄23-60周岁，工资流水要求5000元以上，公务员或机关事业单位3000元以上3、信用记录3年内不能有2次逾期以上，负债不超过收入50％，公务员可以松一些（一般批额是打卡工资的8倍）4、只看打卡工资，其他财力无法增加贷款金额温馨提示：工资流水5000以上、信用记录3年内不能有2次逾期方可申请,3210.2
南京,10万元,12月,10333,2.4,月管理费 2.00%,12,36,分期还款,3,3,信用贷,1,20-60周岁、有近6个月流水、信用良好1、年龄条件：20-60周岁2、流水条件：近6个月流水3、信用条件：良好，无90天以上逾期4、房产条件：有无房均可温馨提示：有稳定收入、可提供近6个月流水并信用良好方可申请,24000
南京,10万元,12月,8607,0.33,参考月利率 0.50%,12,60,分期还款,7,7,信用贷,1,25-55周岁、月流水5000元以上、本地有房产1、年龄条件：25-55周岁2、流水条件：每月5000元3、房产条件：本人或配偶或父母在南京有房产（按揭房也可以）4、其他重要条件：只要公务员、事业单位编制的客户温馨提示：25-55周岁、月流水5000元以上、本地有房产方可申请,2643.3
南京,10万元,12月,9423,1.31,参考月利率 0.50%,12,48,分期还款,3,2,信用贷,1,22-60周岁、税后收入3000以上、连续工作满6个月1、年龄要求：22-60周岁2、收入要求：税后月收入3000元以上，需为打卡工资流水3、工作年限：在本单位连续工作满6个月4、行业要求：A类：教育、卫生、新闻、广电、科研、金融、盐务、电信、航空、烟草、电力、石化、天燃气、审计师、会计师、公务员、事业单位正式在职在编人员B类：优质企业：国有企业、上市公司、各领域500强、各优质职业机构或事务所，如著名咨询公司、律师、建筑设计事务所等C类：一般企业单位员工D类：典型客群的注册满2年的法人温馨提示：22-60周岁、税后收入3000以上、连续工作满6个月方可申请,2325
南京,10万元,12月,10433,2.52,月管理费 2.10%,12,36,分期还款,3,3,信用贷,1,20-60周岁、信用良好、本地有房产1、年龄条件：20-60周岁2、信用条件：良好，无90天以上逾期3、房产条件：商品房、经济适用房温馨提示：信用良好、本地有房产方可申请,25200
南京,10万元,12月,9533,1.44,月管理费 1.20%,12,36,分期还款,3,2,抵押贷,1,房龄25年以内、房产坐落于本地、有稳定收入1、房龄要求：最长不超过25年2、抵押物坐落区域：本地3、抵押物类型：普通住宅、别墅、商铺、办公楼温馨提示：抵押房龄不过25年、是本地房产方可申请,14400
南京,10万元,12月,10913,3.1,月管理费 2.58%,12,36,分期还款,5,3,信用贷,1,年满22-55周岁、工作时间大于6个月、本地有房产1、受薪人士现职单位工作时间不少于6个月2、申请人所在单位为非个体户3、关于工资发放形式需满足其一（1）申请人工资发放形式为网银支付或网银加现金支付（2）若申请人为现金发放，需满足本地人或者本人（直系亲属名下）有房产或申请人为公司法人4、申请人名下在当地有房产：含商品房及非商品房（不含军产房、自建房和宅基地）（抵押类房产还贷至少体现1个月）5、溧水地区的不做温馨提示：年满22-55周岁、工作时间大于6个月、本地有房产方可申请,30960
南京,10万元,12月,10333,2.4,月管理费 2.00%,12,48,分期还款,1,1,信用贷,1,22-55周岁、提供3个月打卡流水、无不良信用记录1、年龄条件：22-55周岁2、流水条件：需近3个月打卡工资流水3、信用条件：无不良信用记录温馨提示：需近3个月打卡工资流水方可申请,24000
